0,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
3144,2022-03-25,Odisha,1287323,529,1277677,9117
3145,2022-03-25,Puducherry,165774,11,163801,1962
3146,2022-03-25,Punjab,758991,123,741130,17738
3147,2022-03-25,Rajasthan,1282781,284,1272946,9551
3148,2022-03-25,Sikkim,39132,19,38662,451
3149,2022-03-25,Tamil Nadu,3452575,475,3414075,38025
3150,2022-03-25,Telangana,791038,619,786308,4111
3151,2022-03-25,Tripura,100871,1,99951,919
3152,2022-03-25,Uttar Pradesh,2070486,492,2046502,23492
3153,2022-03-25,Uttarakhand,437112,590,428831,7691
3154,2022-03-25,West Bengal,2017035,781,1995057,21197
3155,2022-03-25,World,476374234,,,6108976
3156,2022-03-26,India,43018032,16741,42480436,520855
3157,2022-03-26,Andaman and Nicobar Islands,10032,2,9901,129
3158,2022-03-26,Andhra Pradesh,2319407,429,2304248,14730
3159,2022-03-26,Arunachal Pradesh,64484,1,64187,296
3160,2022-03-26,Assam,724195,1363,716193,6639
3161,2022-03-26,Bihar,830448,33,818159,12256
3162,2022-03-26,Chandigarh,91903,23,90715,1165
3163,2022-03-26,Chhattisgarh,1152038,140,1137864,14034
3164,2022-03-26,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3165,2022-03-26,Delhi,1864358,466,1837742,26150
3166,2022-03-26,Goa,245267,34,241403,3830
3167,2022-03-26,Gujarat,1223845,282,1212621,10942
3168,2022-03-26,Haryana,984924,398,973923,10603
3169,2022-03-26,Himachal Pradesh,284459,212,280115,4132
3170,2022-03-26,Jammu and Kashmir,453637,135,448752,4750
3171,2022-03-26,Jharkhand,435111,76,429720,5315
3172,2022-03-26,Karnataka,3945168,1834,3903286,40048
3173,2022-03-26,Kerala,6530150,5219,6457300,67631
3174,2022-03-26,Ladakh,28218,22,27968,228
3175,2022-03-26,Lakshadweep,11402,0,11350,52
3176,2022-03-26,Madhya Pradesh,1040992,132,1030126,10734
3177,2022-03-26,Maharashtra,7873231,892,7724560,147779
3178,2022-03-26,Manipur,137070,33,134917,2120
3179,2022-03-26,Meghalaya,93754,51,92110,1593
3180,2022-03-26,Mizoram,223647,1274,221693,680
3181,2022-03-26,Nagaland,35470,20,34692,758
3182,2022-03-26,Odisha,1287378,442,1277819,9117
3183,2022-03-26,Puducherry,165774,9,163803,1962
3184,2022-03-26,Punjab,759002,115,741147,17740
3185,2022-03-26,Rajasthan,1282833,283,1272999,9551
3186,2022-03-26,Sikkim,39133,18,38664,451
3187,2022-03-26,Tamil Nadu,3452612,446,3414141,38025
3188,2022-03-26,Telangana,791074,575,786388,4111
3189,2022-03-26,Tripura,100871,1,99951,919
3190,2022-03-26,Uttar Pradesh,2070486,491,2046502,23493
3191,2022-03-26,Uttarakhand,437146,552,428903,7691
3192,2022-03-26,West Bengal,2017072,738,1995137,21197
3193,2022-03-26,World,478137618,,,6119095
3194,2022-03-27,India,43019453,16165,42482262,521026
3195,2022-03-27,Andaman and Nicobar Islands,10032,2,9901,129
3196,2022-03-27,Andhra Pradesh,2319448,395,2304323,14730
3197,2022-03-27,Arunachal Pradesh,64484,0,64188,296
3198,2022-03-27,Assam,724195,1362,716194,6639
3199,2022-03-27,Bihar,830450,32,818162,12256
3200,2022-03-27,Chandigarh,91909,27,90717,1165
3201,2022-03-27,Chhattisgarh,1152050,147,1137869,14034
3202,2022-03-27,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3203,2022-03-27,Delhi,1864478,464,1837864,26150
3204,2022-03-27,Goa,245276,37,241409,3830
3205,2022-03-27,Gujarat,1223862,276,1212644,10942
3206,2022-03-27,Haryana,984977,390,973980,10607
3207,2022-03-27,Himachal Pradesh,284473,191,280150,4132
3208,2022-03-27,Jammu and Kashmir,453652,138,448764,4750
3209,2022-03-27,Jharkhand,435121,78,429728,5315
3210,2022-03-27,Karnataka,3945247,1818,3903380,40049
3211,2022-03-27,Kerala,6530646,4859,6457993,67794
3212,2022-03-27,Ladakh,28218,18,27972,228
3213,2022-03-27,Lakshadweep,11402,0,11350,52
3214,2022-03-27,Madhya Pradesh,1040992,118,1030140,10734
3215,2022-03-27,Maharashtra,7873369,893,7724697,147779
3216,2022-03-27,Manipur,137081,40,134921,2120
3217,2022-03-27,Meghalaya,93757,49,92115,1593
3218,2022-03-27,Mizoram,223793,1227,221885,681
3219,2022-03-27,Nagaland,35470,18,34694,758
3220,2022-03-27,Odisha,1287421,484,1277819,9118
3221,2022-03-27,Puducherry,165774,4,163808,1962
3222,2022-03-27,Punjab,759019,113,741166,17740
3223,2022-03-27,Rajasthan,1282863,271,1273041,9551
3224,2022-03-27,Sikkim,39137,21,38665,451
3225,2022-03-27,Tamil Nadu,3452647,418,3414204,38025
3226,2022-03-27,Telangana,791110,536,786463,4111
3227,2022-03-27,Tripura,100871,1,99951,919
3228,2022-03-27,Uttar Pradesh,2070486,490,2046502,23494
3229,2022-03-27,Uttarakhand,437164,519,428954,7691
3230,2022-03-27,West Bengal,2017138,729,1995212,21197
3231,2022-03-27,World,479474989,,,6122745
3232,2022-03-28,India,43020723,15859,42483829,521035
3233,2022-03-28,Andaman and Nicobar Islands,10032,2,9901,129
3234,2022-03-28,Andhra Pradesh,2319475,367,2304378,14730
3235,2022-03-28,Arunachal Pradesh,64484,0,64188,296
3236,2022-03-28,Assam,724196,1360,716197,6639
3237,2022-03-28,Bihar,830453,30,818167,12256
3238,2022-03-28,Chandigarh,91911,23,90723,1165
3239,2022-03-28,Chhattisgarh,1152070,155,1137881,14034
3240,2022-03-28,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3241,2022-03-28,Delhi,1864549,448,1837950,26151
3242,2022-03-28,Goa,245278,29,241419,3830
3243,2022-03-28,Gujarat,1223871,259,1212670,10942
3244,2022-03-28,Haryana,985019,372,974039,10608
3245,2022-03-28,Himachal Pradesh,284478,183,280162,4133
3246,2022-03-28,Jammu and Kashmir,453658,134,448774,4750
3247,2022-03-28,Jharkhand,435124,69,429740,5315
3248,2022-03-28,Karnataka,3945311,1819,3903442,40050
3249,2022-03-28,Kerala,6531046,4663,6458586,67797
3250,2022-03-28,Ladakh,28218,16,27974,228
3251,2022-03-28,Lakshadweep,11402,0,11350,52
3252,2022-03-28,Madhya Pradesh,1041039,152,1030153,10734
3253,2022-03-28,Maharashtra,7873509,926,7724803,147780
3254,2022-03-28,Manipur,137084,40,134924,2120
3255,2022-03-28,Meghalaya,93758,44,92121,1593
3256,2022-03-28,Mizoram,223856,1219,221956,681
3257,2022-03-28,Nagaland,35470,16,34696,758
3258,2022-03-28,Odisha,1287469,472,1277879,9118
3259,2022-03-28,Puducherry,165774,4,163808,1962
3260,2022-03-28,Punjab,759048,129,741179,17740
3261,2022-03-28,Rajasthan,1282911,300,1273060,9551
3262,2022-03-28,Sikkim,39138,20,38666,452
3263,2022-03-28,Tamil Nadu,3452681,394,3414262,38025
3264,2022-03-28,Telangana,791151,514,786526,4111
3265,2022-03-28,Tripura,100872,2,99951,919
3266,2022-03-28,Uttar Pradesh,2070566,464,2046608,23494
3267,2022-03-28,Uttarakhand,437179,518,428970,7691
3268,2022-03-28,West Bengal,2017202,716,1995289,21197
3269,2022-03-28,World,480414440,,,6125140
3270,2022-03-29,India,43021982,15362,42485534,521086
3271,2022-03-29,Andaman and Nicobar Islands,10032,1,9902,129
3272,2022-03-29,Andhra Pradesh,2319504,346,2304428,14730
3273,2022-03-29,Arunachal Pradesh,64484,0,64188,296
3274,2022-03-29,Assam,724196,1358,716199,6639
3275,2022-03-29,Bihar,830459,32,818171,12256
3276,2022-03-29,Chandigarh,91911,19,90727,1165
3277,2022-03-29,Chhattisgarh,1152084,147,1137903,14034
3278,2022-03-29,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3279,2022-03-29,Delhi,1864639,444,1838044,26151
3280,2022-03-29,Goa,245280,29,241421,3830
3281,2022-03-29,Gujarat,1223879,234,1212703,10942
3282,2022-03-29,Haryana,985066,329,974125,10612
3283,2022-03-29,Himachal Pradesh,284491,171,280187,4133
3284,2022-03-29,Jammu and Kashmir,453677,146,448781,4750
3285,2022-03-29,Jharkhand,435130,64,429751,5315
3286,2022-03-29,Karnataka,3945359,1761,3903547,40051
3287,2022-03-29,Kerala,6531392,4497,6459057,67838
3288,2022-03-29,Ladakh,28220,15,27977,228
3289,2022-03-29,Lakshadweep,11402,0,11350,52
3290,2022-03-29,Madhya Pradesh,1041065,158,1030173,10734
3291,2022-03-29,Maharashtra,7873619,964,7724875,147780
3292,2022-03-29,Manipur,137086,37,134929,2120
3293,2022-03-29,Meghalaya,93759,38,92128,1593
3294,2022-03-29,Mizoram,224104,1162,222258,684
3295,2022-03-29,Nagaland,35470,16,34696,758
3296,2022-03-29,Odisha,1287512,472,1277921,9119
3297,2022-03-29,Puducherry,165774,2,163810,1962
3298,2022-03-29,Punjab,759067,130,741196,17741
3299,2022-03-29,Rajasthan,1282920,264,1273105,9551
3300,2022-03-29,Sikkim,39138,17,38669,452
3301,2022-03-29,Tamil Nadu,3452714,366,3414323,38025
3302,2022-03-29,Telangana,791181,492,786578,4111
3303,2022-03-29,Tripura,100873,3,99951,919
3304,2022-03-29,Uttar Pradesh,2070600,467,2046639,23494
3305,2022-03-29,Uttarakhand,437221,501,429029,7691
3306,2022-03-29,West Bengal,2017233,680,1995356,21197
3307,2022-03-29,World,481756671,,,6127981
3308,2022-03-30,India,43023215,14704,42487410,521101
3309,2022-03-30,Andaman and Nicobar Islands,10033,2,9902,129
3310,2022-03-30,Andhra Pradesh,2319509,314,2304465,14730
3311,2022-03-30,Arunachal Pradesh,64484,0,64188,296
3312,2022-03-30,Assam,724196,1356,716201,6639
3313,2022-03-30,Bihar,830464,30,818178,12256
3314,2022-03-30,Chandigarh,91914,21,90728,1165
3315,2022-03-30,Chhattisgarh,1152111,150,1137927,14034
3316,2022-03-30,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3317,2022-03-30,Delhi,1864734,443,1838140,26151
3318,2022-03-30,Goa,245285,27,241428,3830
3319,2022-03-30,Gujarat,1223884,150,1212792,10942
3320,2022-03-30,Haryana,985121,339,974166,10616
3321,2022-03-30,Himachal Pradesh,284504,164,280207,4133
3322,2022-03-30,Jammu and Kashmir,453690,142,448798,4750
3323,2022-03-30,Jharkhand,435137,64,429758,5315
3324,2022-03-30,Karnataka,3945401,1698,3903651,40052
3325,2022-03-30,Kerala,6531816,4387,6459585,67844
3326,2022-03-30,Ladakh,28222,12,27982,228
3327,2022-03-30,Lakshadweep,11402,0,11350,52
3328,2022-03-30,Madhya Pradesh,1041083,152,1030197,10734
3329,2022-03-30,Maharashtra,7873722,960,7724982,147780
3330,2022-03-30,Manipur,137087,36,134931,2120
3331,2022-03-30,Meghalaya,93759,30,92136,1593
3332,2022-03-30,Mizoram,224261,1101,222476,684
3333,2022-03-30,Nagaland,35474,14,34701,759
3334,2022-03-30,Odisha,1287549,394,1278035,9120
3335,2022-03-30,Puducherry,165774,2,163810,1962
3336,2022-03-30,Punjab,759094,135,741218,17741
3337,2022-03-30,Rajasthan,1282939,249,1273138,9552
3338,2022-03-30,Sikkim,39138,12,38674,452
3339,2022-03-30,Tamil Nadu,3452751,339,3414387,38025
3340,2022-03-30,Telangana,791213,457,786645,4111
3341,2022-03-30,Tripura,100873,1,99952,920
3342,2022-03-30,Uttar Pradesh,2070640,371,2046775,23494
3343,2022-03-30,Uttarakhand,437232,487,429054,7691
3344,2022-03-30,West Bengal,2017278,665,1995416,21197
3345,2022-03-30,World,483848395,,,6134371
3346,2022-03-31,India,43024440,14266,42489004,521170
3347,2022-03-31,Andaman and Nicobar Islands,10033,1,9903,129
3348,2022-03-31,Andhra Pradesh,2319524,288,2304506,14730
3349,2022-03-31,Arunachal Pradesh,64485,1,64188,296
3350,2022-03-31,Assam,724196,1354,716203,6639
3351,2022-03-31,Bihar,830465,29,818180,12256
3352,2022-03-31,Chandigarh,91916,22,90729,1165
3353,2022-03-31,Chhattisgarh,1152118,126,1137958,14034
3354,2022-03-31,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3355,2022-03-31,Delhi,1864857,459,1838246,26152
3356,2022-03-31,Goa,245288,24,241432,3832
3357,2022-03-31,Gujarat,1223893,122,1212829,10942
3358,2022-03-31,Haryana,985162,313,974233,10616
3359,2022-03-31,Himachal Pradesh,284522,164,280225,4133
3360,2022-03-31,Jammu and Kashmir,453720,146,448824,4750
3361,2022-03-31,Jharkhand,435143,57,429771,5315
3362,2022-03-31,Karnataka,3945436,1627,3903756,40053
3363,2022-03-31,Kerala,6532254,4201,6460147,67906
3364,2022-03-31,Ladakh,28222,10,27984,228
3365,2022-03-31,Lakshadweep,11402,0,11350,52
3366,2022-03-31,Madhya Pradesh,1041097,145,1030218,10734
3367,2022-03-31,Maharashtra,7873841,939,7725120,147782
3368,2022-03-31,Manipur,137093,38,134935,2120
3369,2022-03-31,Meghalaya,93761,27,92141,1593
3370,2022-03-31,Mizoram,224360,1048,222628,684
3371,2022-03-31,Nagaland,35475,15,34701,759
3372,2022-03-31,Odisha,1287608,453,1278035,9120
3373,2022-03-31,Puducherry,165774,1,163811,1962
3374,2022-03-31,Punjab,759105,126,741238,17741
3375,2022-03-31,Rajasthan,1282966,250,1273164,9552
3376,2022-03-31,Sikkim,39139,11,38676,452
3377,2022-03-31,Tamil Nadu,3452790,322,3414443,38025
3378,2022-03-31,Telangana,791253,462,786680,4111
3379,2022-03-31,Tripura,100874,2,99952,920
3380,2022-03-31,Uttar Pradesh,2070673,354,2046824,23495
3381,2022-03-31,Uttarakhand,437239,493,429055,7691
3382,2022-03-31,West Bengal,2017315,636,1995482,21197
